tag,line,line_type,quire,page,folio,bifolio,section,language,writing_hand,currier_hand,annotations,paragraph,order0,K_topic,topic_id
f112r,15.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,poar alchar octhy otedy qokeedy okedy pchedy opamdy solol she?dy shol qokeey qokeeey qokedain otain ar amchg qoeeear she olkeear cheey qor cheo ral cheey qokey teey saiin al key chey dalchd aiin okal chody chedy cham,1856,6:4,4
f112r,19.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,polchdy otal raiin sheky qeey qokey qokeey qoky qoaiin or aiin cheol keody qol keol okeeey aiin ody sol keedy raiin chcthey okeedy qoteedy qeey rair al sy daichy lchedy qoinal,1857,6:4,4
f112r,23.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy tockhy chedy chedam,1858,6:3,3
f112r,27.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam aiin olshedy chokeey okaiin qokeey olor al chealy tar ar cheokey okeody chol ol chedy qokedy cheom,1859,6:4,4
f112r,31.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pair al keolor okaiin otain lchedy okeeor oteor karainy sor ar al ar alkeeor ol shedy okeechy qoiiin ched alam sarol okcheey cphedy shckhey okeeor chedy shdal,1860,6:3,3
f112r,34.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pair ar shdar okechedy qokar aram qotedy araiin qokchdy opary sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy sain ol checkhy olchain okeey olam,1861,6:3,3
f112r,37.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky ain olkeear okeody qok?iin oteedy qokey okal okedy,1862,6:4,4
f112r,39.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom sain okal lkeedy okar okchedy qokal keedy chkey oty oral yshesy alain cheey okchey qokchy okchaiin ykeeor okeey ory,1863,6:3,3
f112r,42.0,1,T,O,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pol ar shedy qokaiin okeedy qotal chody oteody araryteop yteeo aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg ain qokoekeeey yk ?koeechey okeeedy alair akcheey ar arody yor aiin keeey teey shkar oteeedyqokeey okeey okary oin yky,1864,6:3,3
f112v,1.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,keeoal chool opal otalair fcheol qor eees oar oral okeeshy qokeey okain qokal okeol oty oraiin qokeeor ar sheey or ar aiiin okeey keeody sheedy qotam shody qo oeeeody qokeedy okeey qokeedy qoky sain aiiin otal chear okedy okaiin cheeoldy saiin ol oaiin okeeedy cheaikhy,1865,6:3,3
f112v,7.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheokeey oeeeky qoteedy oees aiin oteor opchdar opary ocheor okar aiiin otaiin okal okar otal kedy chekaiiin soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy dain sheey okchedy oror,1866,6:3,3
f112v,11.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,tchor aiin odeedy oteeey qokey lody chcfhy ochos aiin olky al olkeedain sheeol qokeedy qochaiin qoty dcheoty oy otchedy chedy chedal chedy qokaiin otam sain air a ykeedain qokeedy chedaiin aloin,1867,6:3,3
f112v,15.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly chear chedy chy keedy chdaiin cheedy qokain otaldal saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin arain ain al qoeeey qoteo ar aiiinol chalor,1868,6:4,4
f112v,20.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain soiin ol cheol chedy qokeey chetain,1869,6:0,0
f112v,23.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy pchdaiin shedy otaiin cheedy qokeeey keeedy cheey lor eeedy qokeey ychedal checkhey checkhy cheeol qokeedy qoteosam chos,1870,6:0,0
f112v,27.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy shey keedal aiin cheol keeeody qoiin qokeeey qoeey qokaim sheey qoeekain ol kain alor chedal sheody,1871,6:3,3
f112v,30.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,polor sheedy okeedey aiin sheedar okedy qopchedy dalkedy opchdy tar aiin okeear oteody arar,1872,6:3,3
f112v,32.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo aify or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam pched shedain qokaiin okees chedy checkhy,1873,6:3,3
f112v,36.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,tchede okeey lky shedaiiin chdy qokeedy lkedy qotedy raram teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam sa ar okchey al chedy chol otaiin chedar lkain cheo dain,1874,6:0,0
f112v,39.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd cheol lchedy chckhy cheolchal shchy cheolor okain chedy ykeedan checkhey oain chol,1875,6:0,0
f112v,42.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam qokchal qokey qaiin teol okal otedar epalchdy alpchdy,1876,6:3,3
f112v,45.0,1,T,P,v,5,Marginal stars only,B,3,X,Sequence of characters or numbers,ycheey chokeey okasal tchdy chcthy alaiin char al kamdam lor chaiin chokain char chey kain chdal okaiin daldy otar aig oaral alor aiiin olkaiin oty ary,1877,6:3,3
f113r,1.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheschy ypcheedy fchdy chetar qopchedaiin oty lkchy chodain alar chedy okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chckhhy ykolairol shchs oal chs aiin oteeosy,1878,6:1,1
f113r,4.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo chedy chedy sor cheo cheey oteeos aiin otain otal aiin alchl sheey kchol okeeo kaiin ol chos sheey qokchey sokal okeey char laiin olkain,1879,6:0,0
f113r,8.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pchosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal dchos aiin qokaiin cho okaiin cheodaiin aky le chody chotaiin,1880,6:0,0
f113r,10.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty cholchey okecheey chokeo sheo qoaiin shoo keeeol keody chor chor kal laram shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin,1881,6:5,5
f113r,13.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polchor cheody qotedy lkeches keeol lkcheol lkchedy kotchy lpchedy qopchedy ro ycheo lkchey chol oiiin qoksheoy qokcheody lcheo kchedy chokchy okchdar al chol chs aiin chaiiin,1882,6:0,0
f113r,16.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy yhal cheeo rlaiin chckhey cheol,1883,6:3,3
f113r,20.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,kshoraiin qokeeoar shoteol lklcheol qokar chdain cphoithy chor aiin ckhydy oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody,1884,6:3,3
f113r,22.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin dair chor chopchey araiin or ral arody,1885,6:0,0
f113r,25.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pchedair shotedy qopchody chfchol kchdaiin chpchshdy rair shedy qokchey sairy tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy,1886,6:0,0
f113r,27.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,tchol chol lsheol shor kcheey raiin sheol tcheody tchey sheoky lpchedy qokam al chal akchy cheeeo rain otain chol lcholkaiin cheokedy lodas sheeoaiin olkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy,1887,6:0,0
f113r,30.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,folchear lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy ytaiin okaiin chear ckhar shal shckhy okain khar chor cky chokain qoky shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal ykeeor chear okain chear chockhy,1888,6:0,0
f113r,34.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy sh sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain dcheey sheody shedain,1889,6:3,3
f113r,37.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal sheor qoteey okchedy sheos aiin,1890,6:0,0
f113r,39.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheockhy kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram dsheo oin okaiin cheey taiin lkeechey okain sheey qoees okeeody,1891,6:0,0
f113r,42.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheodaiin sholkeechy ar alkar otchedy cheol tcheor qokchedy pchor aral ykcheor sheeod lkar ar al aiin cheeey ol chedy lchey lkar chedam cheeky lkedy chedy lkaiin,1892,6:0,0
f113r,45.0,1,T,Q,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,tchodairos or chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol sheol keechey cholkeedy qokaiin chedal kches ar okain qokaiin oram tcho arorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lcho aiin otain al tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy ykeeol qokaiin olkal airody okaiin okalal loary,1893,6:0,0
f113v,1.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky teoar ain qotar ycheey otaiir otaiin okchy lkchdy ar al ar aiin okal cheyor aiin chotar okeeodar qokain olol olam,1894,6:0,0
f113v,4.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,fchoctheody keeodar oteedy rchedy qokechy otcher oparaiin oteody otaiin otl aroshy dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al tcheolchy lcheol chockhy cheoda?daiin,1895,6:3,3
f113v,7.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,fcheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otar toky dair ar okaiin chokaiin checkhol cholkaiin olchy,1896,6:3,3
f113v,10.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polaiin otedyar aral kedy qokeedy olar aiin kchey ar opchey ro orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram solchedy otsheody arl olchey oror,1897,6:3,3
f113v,13.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,poraiin otar ar shedy qokchedy otchdy qotor qoteedar roral fchee llor al sheey qotaiin chor cthol okeshos olchedy qokaiin okal kaiin olo ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram chl lkaiin chdain qokain ch'eor okalchedy qokar olkam ar saraiin shedy lcheey olkar okaiin cthororaiin yteeeor,1898,6:3,3
f113v,18.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham lkaiin chckhhy chody otchar ar otary ol aiin,1899,6:0,0
f113v,21.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polaiin otar qotain chtol tarol cheol kaiin chp kcheos okar aithar lo okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly ykaiin al kar okain qokaiin chakair okar al cheody qokor otal lkl lol olkeey lcheey loar cheos,1900,6:0,0
f113v,25.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam okiin al keechy qoteeol otar ar otchey otaiin al otaiin qotody loty cheeo cheeo alkeedy,1901,6:0,0
f113v,28.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,paiir kaiin oi'hox arash opheey cphedy opcheody okalchdy qotol oky ykeeol chedy qokeey olkeeey okaiin cthey okaiin al lor air aralg ysheey qoeey or aiiin okeeo otain ar ol okaiiin aiin shody otcham daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral sheo qokain char ar olar aiiin okar,1902,6:3,3
f113v,33.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polsairy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr cheaiin okchey qokain otecheedy qokaiin chckhey chearam qokaiin air lo chedy otain,1903,6:0,0
f113v,36.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,ofaral olkaiin okar okeeedy tshedy qokeedy otchey chedy tsho lteam qol aiin olaiin oteeey lchedy qokair,1904,6:3,3
f113v,38.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pcholky otar airol okeedy chokor sheedy teear otorsheey qoteal osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr oraiin cheor alkain ar aiin otaiin okeey lkeeedy qo oeeey aiin dair aiin okain aiin cheody,1905,6:3,3
f113v,42.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,pol keeo dy qoeees aiin or aiin fchedy otchey otakeol ol ycheo lkeees or aiin otaiin chkain olar olchedy qok aiinos cheal otain okar otaiin oloiin,1906,6:3,3
f113v,45.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram lkaiin cheey lain al cheey,1907,6:0,0
f113v,47.0,1,T,R,w,4,Marginal stars only,B,3,X,Sequence of characters or numbers,polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy,1908,6:0,0
f114r,1.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,tchedol dairor pcheos ytaiin otody yteeed oteeodl oaiin okarol deedar qoteeddy dair kedy okoeey aiin oor cheed ol keeed lkeeedam ycheod,1909,6:3,3
f114r,4.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal loiin chedy qokaiin chdy dchd?s eedol chdol kchedy cho kaiin chdy qoeedy okchedy doiiin chedy ykeedy okeeedy chedol chdaiin ykar dary cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain,1910,6:3,3
f114r,8.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiir ocphy dcheod qodaiin chey kal dody chdairod okchdy chody oarorold qokeedy chdodaiin qoedeey chdaiin chedalos,1911,6:3,3
f114r,11.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,dalchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam qokchedy octhdy,1912,6:4,4
f114r,14.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,solpchd chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary qoedy otair otar okod chodar oeedy qokolkchdy dalol qokaiin ched al cheoal sheedo kol dair dair chdair cheoty otal cheo dair chekar chedy qokeedain cheedy qokey qokeeodaiin oeted akaiin otchedy qokchedy chckhd lcheos okar cheodeeey qoeeody qodaiin daildain,1913,6:3,3
f114r,19.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,pairody shedar qopchdy dchedy dol qopchedy ofchedaiin chodaiin opair oty sair chedaiin dalchdy daiidy olchedy chedaiin oteedy qoted aiin otar otedy do rol lcheey lchedo lcheo dkair,1914,6:3,3
f114r,22.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qcphhedy or cheo al taiin qokedaiin oeain al ain,1915,6:0,0
f114r,24.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy aiir otair or airy ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam cheeo sheedy qodaiin ksam chodal olchedy,1916,6:0,0
f114r,28.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim chol oeedy keedy cheecky cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram sair aiin cheedain okaiin otedy qokeedain orain,1917,6:3,3
f114r,32.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo chedy ytain kaiin kar chdar alkam,1918,6:0,0
f114r,35.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheos air oy sheo qokohey sheekas oar ytched lked kchdar otal kar ychedar aikhdy otar ain ykeodaiin qoeedaiin qokal sain otchedy qokar odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin qoeedy qokchedy cheey raiin ar ain aiin al chol?,1919,6:3,3
f114r,39.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,todaiin cheoltchedaiin okar qoeedain qcho oeda? opchedy qetchar yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy oshey sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin qoeeosain,1920,6:0,0
f114r,42.0,1,T,S,x,3,Marginal stars only,B,3,X,Sequence of characters or numbers,poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da? opaiin dain ched chodaiin otain chdar chedy chocthy,1921,6:0,0
